수집일자,구분,본부명,지사명,저수율(%),변화율(%),평년대비(%),관심(개소),주의(개소),경계(개소),심각(개소),총개소,평년저수량(톤),현재저수량(톤),부족저수량(톤),총유역면적(m²),필요강수량(mm),3일예상강수량(mm),예상보충수량(톤),예상저수량(3일후)(톤),예상저수율(3일후)(%),예상평년대비(3일후)(%),해갈상태,예상강수량(1주)(mm),예상보충수량(1주)(톤),예상저수량(1주후)(톤),예상저수율(1주후)(%),예상평년대비(1주후)(%),해갈상태(1주)
2026-08-12,지사,경남,창녕,29.9,-0.5,41.8,5,1,4,10,20,8356640,3459767,4896873,14468000,564,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,밀양,24.5,-0.8,33,2,4,1,22,29,12172980,3964945,8208035,20197625,677,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,창원,26.6,-0.2,38.6,2,1,2,8,13,13096000,3838154,9257846,18066000,854,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,사천,39.3,-1.2,52.2,10,3,7,6,26,15960910,8190798,7770112,26065625,497,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,거창.함양,39.4,-0.9,61.3,6,4,8,7,25,22342660,13671455,8671205,43336000,333,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,합천,34.1,-0.7,46.7,4,6,7,10,27,14295050,6661504,7633546,24441000,521,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,하동.남해,31.9,1,47.1,7,3,3,12,25,34456590,16077000,18379590,63083625,486,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,제주,-,51,-0.3,87.3,8,0,0,2,10,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,제주,제주본부직할,51,-0.3,87.3,8,0,0,2,10,2230050,1946565,283485,4771250,99,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,전국,전국,-,45.6,-1.1,68.3,1049,246,213,362,1870,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,경기,-,58.8,-1.7,82,93,3,1,0,97,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,여주.이천,61.6,-1.4,84,6,0,0,0,6,4670440,3868247,802193,7853750,170,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,양평.광주.서울,61.2,-1.1,77,7,1,0,0,8,4955210,3584496,1370714,7324250,312,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,화성.수원,59.1,-1.3,77.5,19,1,0,0,20,15670100,11836613,3833487,25044625,255,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,연천.포천.가평,70.7,-1.4,87.6,11,0,0,0,11,8229060,6965741,1263319,12320375,171,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,파주,65.3,-1.7,83.1,11,0,1,0,12,11191500,9118742,2072758,17465750,198,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,강화.옹진,59.4,-1.9,83.4,17,0,0,0,17,20977740,17370068,3607672,36578875,164,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,김포,65.7,-0.2,82.9,1,0,0,0,1,58670,48617,10053,92500,181,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,평택,53.6,-1.7,78.5,5,0,0,0,5,23354130,18315627,5038503,42737500,196,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경기,안성,57,-1.7,84.8,16,1,0,0,17,30412420,25669240,4743180,56338000,140,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,강원,-,71.6,0.4,93.9,69,4,1,2,76,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,강원,홍천.춘천,65.1,1.3,83.5,24,3,1,0,28,22886381,19083372,3803009,36641500,173,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,강원,원주,55.2,-1.5,70.3,15,0,0,1,16,9430360,6627576,2802784,15015125,311,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,강원,강릉,82,3.4,114.7,14,0,0,0,14,20270750,23133646,0,35259500,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,강원,속초.고성.양양,73.2,-0.2,96.7,9,0,0,0,9,12554014,12127042,426972,20704500,34,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,강원,철원.화천,73.4,-1.8,94.2,7,1,0,1,9,27564630,25738906,1825724,43833750,69,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,충북,-,62,-1.5,87.9,125,9,2,2,138,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,청주,69,-0.4,87.7,16,1,0,0,17,22970810,20076771,2894039,36388625,133,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,보은,59.1,-1.9,105.2,11,1,1,1,14,20364168,21334032,0,45140675,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,옥천.영동,57.4,-1.2,77.2,26,4,0,1,31,16231610,12531240,3700370,27306563,226,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,진천,54.8,-1.4,87.9,9,0,0,0,9,22118120,19431983,2686137,44334188,101,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,괴산.증평,58.5,-1.5,77.3,17,3,0,0,20,20229010,15568624,4660386,33264813,233,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,음성,67.5,-1.7,87.9,21,0,1,0,22,24424780,21405319,3019461,39645850,127,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충북,충주.제천.단양,68.4,-1.8,89.6,25,0,0,0,25,20822330,18651631,2170699,34082125,106,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,충남,-,51.4,-1.9,79.2,158,22,7,2,189,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,천안,62,-2,81.6,18,1,0,0,19,8841740,7132750,1708990,14370000,198,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,공주,60.1,-1.7,92.5,12,0,0,0,12,13711246,12644491,1066755,26279063,68,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,보령,49.3,-2.1,72.9,14,4,1,0,19,20089430,14628096,5461334,37067500,246,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,아산,59.2,-2,74.3,17,1,0,0,18,21055530,15275209,5780321,32235250,299,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,서산.태안,49.5,-1.7,66.4,22,5,5,0,32,28947870,19028837,9919033,48097913,344,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,논산,43.5,-3.3,68.9,6,4,0,0,10,24175350,16619160,7556190,47789750,264,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,세종.대전.금산,76.8,-0.6,102.6,12,0,0,0,12,11521570,11676030,0,19003875,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,부여,60.7,-1.3,84.2,9,1,0,0,10,11793270,9864367,1928903,20309375,158,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,서천,45.8,-1.8,73,7,1,0,0,8,19743990,14236646,5507344,38823000,236,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,청양,66.8,-1.9,95.2,17,0,0,1,18,17314970,16456399,858571,30803375,46,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,홍성,54.2,-1.1,78.2,9,0,1,0,10,7513770,5820911,1692859,13433875,210,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,예산,43.2,-1.9,83.5,10,3,0,0,13,54589861,45598982,8990879,132032375,113,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,충남,당진,53.6,-1.7,66.8,5,2,0,1,8,4384330,2923456,1460874,6823125,357,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,전북,-,38.8,-1,60.9,103,44,27,29,203,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,남원,38,-1.2,57.2,9,4,2,4,19,31639560,17926128,13713432,58988625,387,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,순창,42.9,-1.3,72.2,11,10,3,5,29,12938940,9306701,3632239,27115000,223,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,동진,47.5,0,67.8,5,1,1,0,7,15728140,10652212,5075928,28021125,302,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,부안,46.1,0,68.3,8,1,1,1,11,20150780,13594464,6556316,36875500,296,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,군산,48.9,-0.9,73.9,8,1,0,1,10,15820290,11542364,4277926,29477500,242,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,익산,46,-0.8,68.4,8,1,0,0,9,4171360,2835783,1335577,7704500,289,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,전주.완주.임실,35.5,-1.2,56.9,14,8,6,9,37,81485080,46134820,35350260,162412750,363,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,고창,35.5,-1.6,53.1,13,7,4,5,29,20511170,10879586,9631584,38348013,419,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,정읍,31.7,-1.1,53.9,4,3,4,2,13,21766060,11726779,10039281,46201125,362,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전북,무진장,39.5,-0.9,64.3,23,8,6,2,39,35327080,22491919,12835161,71090288,301,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,전남,-,39.9,-1.2,63.2,240,81,77,108,506,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,광주,28.6,-2,45.9,4,3,2,4,13,3121700,1397401,1724299,6101125,471,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,순천.광양.여수,43,-1.4,55,16,4,7,1,28,14888150,8098953,6789197,23519625,481,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,나주,49.7,-1.1,87.1,25,5,5,6,41,69200550,59885611,9314939,150612375,103,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,담양,45.1,-0.1,72.6,8,2,3,2,15,61033770,44133421,16900349,122244725,230,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,곡성,27.9,-1.5,48.7,5,3,6,13,27,10064640,4900045,5164595,21927075,393,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,구례,37.1,-1.8,50.2,4,0,4,8,16,10899580,5414715,5484865,18223250,502,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,고흥,34.2,-1.1,49.1,9,5,11,12,37,16711710,8117440,8594270,29682875,483,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,보성,45,-1.6,57.1,9,6,5,4,24,19172660,10790088,8382572,29944188,467,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,화순,31.1,-1,49.2,6,4,4,9,23,19362640,9460900,9901740,38067500,434,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,장흥,38,-2.3,56.6,7,8,3,7,25,15328380,8617699,6710681,28314875,395,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,강진,44.6,-1.7,67.2,15,2,4,2,23,20705490,13868302,6837188,38831625,293,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,해남.완도,40,-1.8,59.3,23,16,4,15,58,26515480,15643713,10871767,48861000,371,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,영암,40.7,-1,65.3,23,2,5,6,36,11446540,7350598,4095942,22573725,302,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,목포.무안.신안,40.8,-1.3,62.5,34,6,2,8,50,10762837,6645470,4117367,20370414,337,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,함평,39.3,-2.4,65.4,13,2,1,3,19,9683360,6267565,3415795,19942000,285,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,영광,31.9,-1.7,51.7,12,5,3,4,24,17800190,9125126,8675064,35755750,404,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,장성,31.2,-1.2,52,19,4,3,0,26,74021920,38365124,35656796,153619000,387,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,전남,진도,40.2,-1.3,60,8,4,5,4,21,8971480,5303916,3667564,16478250,371,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,경북,-,43.7,-0.7,64.6,186,37,39,71,333,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,포항.울릉,33.1,0.1,49.4,12,4,10,6,32,28668390,13549631,15118759,51155250,493,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,경주,23.9,-0.7,35.1,11,4,9,23,47,32029060,11140591,20888469,58255875,598,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,안동,45.6,-1.5,73.6,7,2,1,2,12,5622950,4117558,1505392,11290000,222,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,구미.김천,55.2,-1.4,72.3,11,3,0,0,14,15454790,10867211,4587579,24596438,311,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,영주.봉화,68.7,-1.1,103,11,0,0,0,11,18079440,18618688,0,33894613,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,영천,43.7,0.2,60.2,14,4,4,10,32,15492320,9187363,6304957,26278375,400,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,상주,48.8,-1.7,71.9,14,4,1,0,19,20440640,14704601,5736039,37631375,254,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,문경,54.3,-0.9,75.1,5,1,0,0,6,25514710,19146684,6368026,44088875,241,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,경산.청도,39.9,-0.4,56.5,17,5,6,5,33,25963610,14182097,11781513,44395938,442,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,의성.군위,37.8,-1,66.9,20,1,1,8,30,17502920,11642478,5860442,38465013,254,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,청송.영양,47,-0.3,75,9,2,4,4,19,12919520,9649658,3269862,25689500,212,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,영덕.울진,53.6,-0.4,82.9,25,1,0,2,28,17199350,14149427,3049923,33008500,154,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,고령,34.8,-1.2,61.3,1,0,0,6,7,4531850,2775960,1755890,9966250,294,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,성주,38.1,-1.2,58,5,1,0,0,6,24435230,13842319,10592911,45454875,388,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,칠곡,38.3,-0.5,46.8,8,3,2,4,17,8751950,3892504,4859446,12695325,638,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,예천,65.7,-1.5,96,9,1,0,0,10,5812180,5567799,244381,10593488,38,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경북,달성,46.1,-0.3,64.8,7,1,1,1,10,15249650,9826541,5423109,26670750,339,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,경남,-,32.4,-0.4,45.5,67,46,59,146,318,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,김해.양산.부산,29.6,-0.1,46.9,1,1,2,1,5,2064500,939367,1125133,3966125,473,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,고성.통영.거제,37.8,-0.6,48.3,8,3,7,13,31,17188660,8112915,9075745,26842625,564,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,울산,33.3,-0.6,42.4,6,7,2,16,31,11728040,4596484,7131556,17244413,689,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,진주.산청,31.2,-0.1,42.5,13,9,11,24,57,28301510,12025482,16276028,48246613,562,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,의령,26.8,-0.5,37.6,2,2,4,11,19,11570350,4340960,7229390,20241250,595,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,함안,26.2,0.6,39.4,1,1,2,6,10,4053140,1578276,2474864,7526750,548,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,창녕,29.7,-0.4,41.7,5,1,5,9,20,8334170,3438526,4895644,14468000,564,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,밀양,23.8,-1,32.1,3,4,1,21,29,12131260,3845416,8285844,20197625,684,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,창원,26.7,0.2,38.9,2,1,2,8,13,13096990,3864244,9232746,18066000,852,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,사천,38.4,-1.3,51.1,10,4,5,7,26,15967630,8011557,7956073,26065625,509,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,거창.함양,38.9,-0.8,60.6,6,3,8,8,25,22260690,13480962,8779728,43336000,338,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,합천,33.5,-0.9,46,3,7,7,10,27,14246410,6543901,7702509,24441000,525,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,경남,하동.남해,31.2,0.1,46.1,7,3,3,12,25,34499900,15735384,18764516,63083625,496,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,본부,제주,-,51,-0.3,87.2,8,0,0,2,10,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-13,지사,제주,제주본부직할,51,-0.3,87.2,8,0,0,2,10,2231060,1945171,285889,4771250,100,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-14,전국,전국,-,44.9,-1,67.3,1030,243,217,380,1870,0,0,0,0,0,76,148056437.3,1327318833,50.5,74.8,-,76,148056437.3,1327318833,50.5,74.8,-
2026-08-14,본부,경기,-,57.8,-1.5,80.3,93,2,2,0,97,0,0,0,0,0,52,6402569.475,101376300.5,61.6,84.5,-,52,6402569.475,101376300.5,61.6,84.5,-
2026-08-14,지사,경기,여주.이천,60.8,-1.2,82.9,6,0,0,0,6,4667870,3817166,850704,7853750,181,41,193202.25,4008512.25,63.8,85.9,부족,41,193202.25,4008512.25,63.8,85.9,부족
2026-08-14,지사,경기,양평.광주.서울,60.8,-0.7,76.1,7,0,1,0,8,4975560,3560299,1415261,7324250,322,77,338380.35,3949573.35,67.4,79.4,부족,77,338380.35,3949573.35,67.4,79.4,부족
2026-08-14,지사,경기,화성.수원,58.7,-0.7,76.9,19,1,0,0,20,15685250,11768887,3916363,25044625,261,57,856526.175,12552931.18,62.7,80,부족,57,856526.175,12552931.18,62.7,80,부족
2026-08-14,지사,경기,연천.포천.가평,69.9,-1.4,85.7,11,0,0,0,11,8306380,6885890,1420490,12320375,192,32,236551.2,7116019.2,72.2,85.7,부족,32,236551.2,7116019.2,72.2,85.7,부족
2026-08-14,지사,경기,파주,64.3,-1.5,81.6,11,0,1,0,12,11225320,8977939,2247381,17465750,214,45,471575.25,9435202.25,67.5,84.1,부족,45,471575.25,9435202.25,67.5,84.1,부족
2026-08-14,지사,경기,강화.옹진,58.2,-1.7,80.7,17,0,0,0,17,21264300,17029838,4234462,36578875,193,54,1185155.55,18182743.55,62.1,85.5,부족,54,1185155.55,18182743.55,62.1,85.5,부족
2026-08-14,지사,경기,김포,65.6,-0.2,81.9,1,0,0,0,1,59250,48529,10721,92500,193,58,3219,51706,69.9,87.3,부족,58,3219,51706,69.9,87.3,부족
2026-08-14,지사,경기,평택,52.3,-1.8,76.5,5,0,0,0,5,23410540,17879250,5531290,42737500,216,57,1461622.5,19306129.5,56.5,82.5,부족,57,1461622.5,19306129.5,56.5,82.5,부족
2026-08-14,지사,경기,안성,55.9,-1.6,83.2,16,1,0,0,17,30445330,25188084,5257246,56338000,156,49,1656337.2,26773483.2,59.4,87.9,부족,49,1656337.2,26773483.2,59.4,87.9,부족
2026-08-14,본부,강원,-,72.3,1.3,94.7,69,4,3,0,76,0,0,0,0,0,32,2847652.95,90458439.95,74.7,97.3,-,32,2847652.95,90458439.95,74.7,97.3,-
2026-08-14,지사,강원,홍천.춘천,64.4,0.1,82.2,23,4,1,0,28,22973382,18863339,4110043,36641500,187,53,1165199.7,20004543.7,68.2,87.1,부족,53,1165199.7,20004543.7,68.2,87.1,부족
2026-08-14,지사,강원,원주,59.2,3.6,75.4,16,0,0,0,16,9442390,7112203,2330187,15015125,259,52,468471.9,7575713.9,63.1,80.2,부족,52,468471.9,7575713.9,63.1,80.2,부족
2026-08-14,지사,강원,강릉,84.3,4.3,117.9,14,0,0,0,14,20271170,23777924,0,35259500,0,8,169245.6,23923417.6,84.8,118,해소,8,169245.6,23923417.6,84.8,118,해소
2026-08-14,지사,강원,속초.고성.양양,75.4,2.5,100,9,0,0,0,9,12502950,12481031,21919,20704500,0,10,124227,12632395,76.3,101,해소,10,124227,12632395,76.3,101,해소
2026-08-14,지사,강원,철원.화천,72.5,-1.5,92.4,7,0,2,0,9,27763730,25419715,2344015,43833750,89,35,920508.75,26322369.75,75.1,94.8,부족,35,920508.75,26322369.75,75.1,94.8,부족
2026-08-14,본부,충북,-,61.2,-1.3,86.7,123,10,3,2,138,0,0,0,0,0,59,9025561.06,136177463.1,65.4,92.5,-,59,9025561.06,136177463.1,65.4,92.5,-
2026-08-14,지사,충북,청주,68.8,-0.3,87.6,16,1,0,0,17,22931440,20024443,2906997,36388625,133,50,1091658.75,21105399.75,72.5,92,부족,50,1091658.75,21105399.75,72.5,92,부족
2026-08-14,지사,충북,보은,58.3,-1.4,103.7,11,1,1,1,14,20383520,21068456,0,45140675,0,53,1435473.465,22478064.47,62.2,110.3,해소,53,1435473.465,22478064.47,62.2,110.3,해소
2026-08-14,지사,충북,옥천.영동,56.5,-1.3,76.1,25,4,1,1,31,16221560,12336586,3884974,27306563,237,88,1441786.526,13761006.53,63,84.8,부족,88,1441786.526,13761006.53,63,84.8,부족
2026-08-14,지사,충북,진천,54.1,-1.2,86.6,9,0,0,0,9,22137750,19173456,2964294,44334188,111,72,1915236.922,21066856.92,59.4,95.2,해소,72,1915236.922,21066856.92,59.4,95.2,해소
2026-08-14,지사,충북,괴산.증평,57.4,-1.5,75.9,17,3,0,0,20,20233630,15281406,4952224,33264813,248,72,1437039.922,16687268.92,62.7,82.5,부족,72,1437039.922,16687268.92,62.7,82.5,부족
2026-08-14,지사,충북,음성,66.6,-1.2,86.7,20,1,1,0,22,24433130,21121849,3311281,39645850,139,45,1070437.95,22153304.95,69.8,90.7,부족,45,1070437.95,22153304.95,69.8,90.7,부족
2026-08-14,지사,충북,충주.제천.단양,67.1,-2,87.9,25,0,0,0,25,20837230,18306138,2531092,34082125,124,31,633927.525,18925561.53,69.4,90.8,부족,31,633927.525,18925561.53,69.4,90.8,부족
2026-08-14,본부,충남,-,50.6,-1.2,77.8,153,27,5,4,189,0,0,0,0,0,51,13753170.65,200929304.6,53.8,82.2,-,51,13753170.65,200929304.6,53.8,82.2,-
2026-08-14,지사,충남,천안,61.1,-1.6,80.3,17,2,0,0,19,8852110,7025700,1826410,14370000,212,71,612162,7632436,66.4,86.2,부족,71,612162,7632436,66.4,86.2,부족
2026-08-14,지사,충남,공주,59,-1.7,90.9,12,0,0,0,12,13690493,12401052,1289441,26279063,82,51,804139.3278,13180936.33,62.7,96.3,해소,51,804139.3278,13180936.33,62.7,96.3,해소
2026-08-14,지사,충남,보령,48,-1.9,71.1,14,4,1,0,19,20034020,14237471,5796549,37067500,261,43,956341.5,15209572.5,51.3,75.9,부족,43,956341.5,15209572.5,51.3,75.9,부족
2026-08-14,지사,충남,아산,58.7,-0.9,73.6,16,2,0,0,18,21055400,15133574,5921826,32235250,306,61,1179810.15,16287831.15,63.2,77.4,부족,61,1179810.15,16287831.15,63.2,77.4,부족
2026-08-14,지사,충남,서산.태안,48.3,-1.8,64.5,21,6,3,2,32,29100540,18584481,10516059,48097913,364,36,1038914.921,19575167.92,50.9,67.3,부족,36,1038914.921,19575167.92,50.9,67.3,부족
2026-08-14,지사,충남,논산,41.7,-2.8,66,5,5,0,0,10,24219980,15941181,8278799,47789750,289,67,1921147.95,17896457.95,46.8,73.9,부족,67,1921147.95,17896457.95,46.8,73.9,부족
2026-08-14,지사,충남,세종.대전.금산,76.5,-0.4,102.2,12,0,0,0,12,11520170,11634468,0,19003875,0,58,661334.85,10390597.85,68.3,90.2,부족,58,661334.85,10390597.85,68.3,90.2,부족
2026-08-14,지사,충남,부여,59.9,-1.2,83.1,9,1,0,0,10,11788610,9732872,2055738,20309375,169,41,499610.625,10221789.63,62.9,86.7,부족,41,499610.625,10221789.63,62.9,86.7,부족
2026-08-14,지사,충남,서천,44.9,-1.5,71.6,7,1,0,0,8,19719930,13942587,5777343,38823000,248,43,1001633.4,14929251.4,48.1,75.7,부족,43,1001633.4,14929251.4,48.1,75.7,부족
2026-08-14,지사,충남,청양,65.7,-1.7,93,17,0,0,1,18,17447620,16197098,1250522,30803375,68,49,905619.225,17071780.23,69.3,97.8,해소,49,905619.225,17071780.23,69.3,97.8,해소
2026-08-14,지사,충남,홍성,53.3,-1.3,76,8,1,1,0,10,7598590,5723920,1874670,13433875,233,51,411076.575,6126080.575,57,80.6,부족,51,411076.575,6126080.575,57,80.6,부족
2026-08-14,지사,충남,예산,43.3,-0.1,83,10,3,0,0,13,55086734,45725285,9361449,132032375,118,45,3564874.125,49281403.13,46.7,89.5,부족,45,3564874.125,49281403.13,46.7,89.5,부족
2026-08-14,지사,충남,당진,53.5,-0.7,66.8,5,2,0,1,8,4377810,2918989,1458821,6823125,356,48,196506,3126000,57.3,71.4,부족,48,196506,3126000,57.3,71.4,부족
2026-08-14,본부,전북,-,38,-1.1,59.7,98,43,30,32,203,0,0,0,0,0,67,21632236.71,175591226.7,43.4,67.6,-,67,21632236.71,175591226.7,43.4,67.6,-
2026-08-14,지사,전북,남원,37.2,-1.1,56,9,2,4,4,19,31630820,17561195,14069625,58988625,398,122,4317967.35,21803369.35,46.2,68.9,부족,122,4317967.35,21803369.35,46.2,68.9,부족
2026-08-14,지사,전북,순창,42.4,-0.9,71.4,11,10,3,5,29,12919350,9192900,3726450,27115000,229,85,1382865,10561278,48.7,81.7,부족,85,1382865,10561278,48.7,81.7,부족
2026-08-14,지사,전북,동진,46.1,-1.4,66,5,1,1,0,7,15672200,10340994,5331206,28021125,317,57,958322.475,11285495.48,50.3,72,부족,57,958322.475,11285495.48,50.3,72,부족
2026-08-14,지사,전북,부안,45.9,-0.3,67.9,7,2,1,1,11,20197830,13535203,6662627,36875500,301,49,1084139.7,14642191.7,49.6,72.5,부족,49,1084139.7,14642191.7,49.6,72.5,부족
2026-08-14,지사,전북,군산,48.1,-1.1,72.6,8,1,0,1,10,15825420,11331291,4494129,29477500,254,52,919698,12278081,52.1,77.6,부족,52,919698,12278081,52.1,77.6,부족
